Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA20,SMA50
2024-02-14 00:00:00-05:00,167.7183217937811,168.70506800664546,167.09560836422625,168.63800048828125,7056700,0.0,0.0,,
2024-02-15 00:00:00-05:00,168.7529840509546,172.64250606036836,168.7529840509546,172.3167724609375,8723400,0.0,0.0,,
2024-02-16 00:00:00-05:00,172.06766984324273,172.42212782137025,170.67856235860376,171.51202392578125,8152600,0.0,0.0,,
2024-02-20 00:00:00-05:00,171.66531498276106,172.8819882373571,170.91807052542617,172.18263244628906,9668000,0.0,0.0,,
2024-02-21 00:00:00-05:00,172.3934085731368,173.38974433887643,171.02346516778374,173.3035125732422,7024000,0.0,0.0,,
2024-02-22 00:00:00-05:00,174.18489140759863,175.71769429130376,173.62924542867003,175.3824005126953,9296500,0.0,0.0,,
2024-02-23 00:00:00-05:00,176.09129927335195,177.4229286828694,175.49733949325957,176.2637481689453,7105800,0.0,0.0,,
2024-02-26 00:00:00-05:00,176.03383954354783,176.71403115140492,174.81716619215732,175.66021728515625,7145400,0.0,0.0,,
2024-02-27 00:00:00-05:00,175.61229376413942,175.83263132241242,174.5872336832812,175.7464141845703,5717100,0.0,0.0,,
2024-02-28 00:00:00-05:00,175.72725632977884,177.4229331924025,175.27700638757528,176.6373748779297,6131600,0.0,0.0,,
2024-02-29 00:00:00-05:00,177.86361389401372,178.6012688866292,176.1296232629636,178.24681091308594,9643000,0.0,0.0,,
2024-03-01 00:00:00-05:00,177.90197233572655,178.61090307851944,177.32717666305896,177.50918579101562,6311800,0.0,0.0,,
2024-03-04 00:00:00-05:00,176.95352892532506,179.71257991723328,176.53200338846983,178.84078979492188,7063600,0.0,0.0,,
2024-03-05 00:00:00-05:00,178.5342250453487,181.35076859433357,178.5342250453487,180.63226318359375,6617800,0.0,0.0,,
2024-03-06 00:00:00-05:00,181.30289557925835,182.08846864280952,179.7509283107228,181.57113647460938,7572900,0.0,0.0,,
2024-03-07 00:00:00-05:00,181.9351627034638,182.5003834799299,178.79290005235944,179.98081970214844,7618300,0.0,0.0,,
2024-03-08 00:00:00-05:00,180.526863809802,182.4620422828715,180.02869601496627,180.31610107421875,6172200,0.0,0.0,,
2024-03-11 00:00:00-04:00,179.41562700459264,180.52691911117924,178.40014148644846,180.38320922851562,5762600,0.0,0.0,,
2024-03-12 00:00:00-04:00,181.0154619245126,182.17465709667462,180.0191408441831,181.8680877685547,5708400,0.0,0.0,,
2024-03-13 00:00:00-04:00,182.36624291386704,183.67870804063088,181.86807509939027,183.34341430664062,7795500,0.0,0.0,177.01674575805663,
2024-03-14 00:00:00-04:00,183.00811407017264,183.58292423683054,179.24315279445563,180.0766143798828,10310900,0.0,0.0,177.58867645263672,
2024-03-15 00:00:00-04:00,178.64916730660943,182.92188558132673,178.64916730660943,182.3087615966797,17214200,0.0,0.0,178.08827590942383,
2024-03-18 00:00:00-04:00,182.62494837009942,184.60801601104086,181.91601765866312,184.5697021484375,9013800,0.0,0.0,178.74115982055665,
2024-03-19 00:00:00-04:00,184.61760186984023,185.7863573820429,184.30145769185557,185.65223693847656,8478700,0.0,0.0,179.414640045166,
2024-03-20 00:00:00-04:00,186.03545138429956,188.30592414737396,185.4798053619121,188.08558654785156,9367000,0.0,0.0,180.15374374389648,
2024-03-21 00:00:00-04:00,188.26759566341468,191.05538575190852,188.08557194045494,190.700927734375,11203800,0.0,0.0,180.91967010498047,
2024-03-22 00:00:00-04:00,190.6530403366258,192.0613123318093,188.28676097699267,188.3634033203125,8108800,0.0,0.0,181.52465286254883,
2024-03-25 00:00:00-04:00,188.34424416251454,188.66996314160914,186.1983025123005,186.6389923095703,8620000,0.0,0.0,182.07359161376954,
2024-03-26 00:00:00-04:00,186.41862975146782,188.40171180202861,185.9108870716493,187.51075744628906,5961500,0.0,0.0,182.66180877685548,
2024-03-27 00:00:00-04:00,188.24840068361698,191.21822862812726,188.13344450600687,191.14158630371094,8725800,0.0,0.0,183.38701934814452,
2024-03-28 00:00:00-04:00,191.11287144733137,192.29121627105735,190.20275286596726,191.88885498046875,8628300,0.0,0.0,184.06912155151366,
2024-04-01 00:00:00-04:00,191.59187857143777,192.5019825513943,190.231510006592,190.58596801757812,7309000,0.0,0.0,184.72296066284179,
2024-04-02 00:00:00-04:00,190.05907376400828,191.39070336903816,189.76209383035894,190.50933837890625,7014700,0.0,0.0,185.306388092041,
2024-04-03 00:00:00-04:00,190.68177067602005,191.179938575822,189.39804437463775,189.9728546142578,9353400,0.0,0.0,185.7734176635742,
2024-04-04 00:00:00-04:00,191.90001922373713,192.4107236126536,188.43108458411373,188.52743530273438,9243800,1.15,0.0,186.12123260498046,
2024-04-05 00:00:00-04:00,189.0188703042211,190.90750898554447,188.00709223043438,190.26190185546875,6532300,0.0,0.0,186.6352867126465,
2024-04-08 00:00:00-04:00,190.42573235528224,191.73622278453385,190.42573235528224,191.25442504882812,8001000,0.0,0.0,187.18220291137695,
2024-04-09 00:00:00-04:00,190.85937544895748,191.63988548294424,187.8144100172181,189.9728546142578,7351500,0.0,0.0,187.66168518066405,
2024-04-10 00:00:00-04:00,188.43107804166027,189.8957471248509,187.11094238303184,188.35398864746094,7681400,0.0,0.0,187.98598022460936,
2024-04-11 00:00:00-04:00,188.86471669386384,189.41397318264956,186.2051984254445,188.31546020507812,10137700,0.0,0.0,188.23458251953124,
2024-04-12 00:00:00-04:00,181.46428547393805,182.05206452908797,175.89469075931578,176.13558959960938,31532300,0.0,0.0,188.03753128051758,
2024-04-15 00:00:00-04:00,177.78335331100874,180.63560219672368,175.5670809252794,176.23196411132812,14766600,0.0,0.0,187.73369140625,
2024-04-16 00:00:00-04:00,176.2415895769628,176.49213378652257,173.10990458385498,174.21804809570312,16451800,0.0,0.0,187.2161087036133,
2024-04-17 00:00:00-04:00,174.7673084398127,175.77908663989885,172.67630800139477,173.52427673339844,9017100,0.0,0.0,186.60971069335938,
2024-04-18 00:00:00-04:00,174.50713892954175,176.68485931658026,173.4182713843728,174.65167236328125,9557700,0.0,0.0,185.93801498413086,
2024-04-19 00:00:00-04:00,175.7597928603478,179.11311539639945,174.8058428364993,179.03602600097656,13402300,0.0,0.0,185.35476989746093,
2024-04-22 00:00:00-04:00,179.21910825831145,183.20839250417927,179.2094628944951,182.5146026611328,11529700,0.0,0.0,185.06232986450195,
2024-04-23 00:00:00-04:00,184.1719918434863,185.23193795193276,183.5841980666637,185.1452178955078,9144400,0.0,0.0,184.98764114379884,
2024-04-24 00:00:00-04:00,183.5938388084488,186.1955435671471,183.24694386040238,186.05101013183594,6964900,0.0,0.0,184.91465377807617,
2024-04-25 00:00:00-04:00,185.25120698468584,186.87968548703992,184.22015289733093,186.33042907714844,9802300,0.0,0.0,184.67409591674806,181.97730804443358
2024-04-26 00:00:00-04:00,186.52319536447408,187.77585780134223,186.03175222993866,186.44610595703125,6413700,0.0,0.0,184.40195846557617,182.3334701538086
2024-04-29 00:00:00-04:00,186.43642951373823,187.18803273189192,185.42465142674712,186.24371337890625,5387800,0.0,0.0,184.1848457336426,182.61200897216796
2024-04-30 00:00:00-04:00,185.79082028032872,187.89146582521732,184.66341546581035,184.75978088378906,8153700,0.0,0.0,183.89736785888672,182.87696411132814
2024-05-01 00:00:00-04:00,185.27050491712367,187.3807813464834,183.8443730368157,184.87542724609375,7445300,0.0,0.0,183.64249649047852,183.13082000732422
2024-05-02 00:00:00-04:00,186.04136649178366,186.45570544630326,182.6205999628326,184.6826934814453,6501700,0.0,0.0,183.45025939941405,183.35840362548828
2024-05-03 00:00:00-04:00,185.0103322613228,185.52103668973848,181.59921072970675,183.57456970214844,8922800,0.0,0.0,183.11589279174805,183.52224700927735
2024-05-06 00:00:00-04:00,184.75017054375832,185.20306162817724,182.90971421917007,185.01034545898438,7911100,0.0,0.0,182.80368881225587,183.69717895507813
2024-05-07 00:00:00-04:00,184.72122647131476,185.90644464013317,184.67304376294203,184.7694091796875,7688800,0.0,0.0,182.54351654052735,183.87936279296875
2024-05-08 00:00:00-04:00,184.04672254615033,189.49103070873517,184.04672254615033,188.52743530273438,9227600,0.0,0.0,182.55218887329102,184.13498321533203
2024-05-09 00:00:00-04:00,188.06494025066024,190.3968396989322,187.99749620840709,190.31011962890625,7977300,0.0,0.0,182.65192184448242,184.40843811035157
2024-05-10 00:00:00-04:00,191.31225220973687,192.08313158307237,191.05209200008576,191.5338897705078,7529800,0.0,0.0,183.42183685302734,184.6741796875
2024-05-13 00:00:00-04:00,191.56278955355822,192.57456777562447,190.83044755880903,191.49533081054688,7049200,0.0,0.0,184.18500518798828,184.95390258789064
2024-05-14 00:00:00-04:00,191.75549870329445,194.24157678253718,190.94608203655494,194.1741180419922,8596200,0.0,0.0,185.18280868530275,185.26056915283203
2024-05-15 00:00:00-04:00,194.65590813494666,195.31116067512863,192.49746377505176,194.7522735595703,8370000,0.0,0.0,186.24420852661132,185.54296936035155
2024-05-16 00:00:00-04:00,194.85828325382275,197.0360037913896,194.63666040567003,195.09918212890625,8497900,0.0,0.0,187.26658401489257,185.8135302734375
2024-05-17 00:00:00-04:00,196.39038213409867,197.58524575986786,195.42678670459753,197.33470153808594,9260500,0.0,0.0,188.18151779174804,186.16060791015624
2024-05-20 00:00:00-04:00,196.9492646377528,198.3850270872914,188.28653663611217,188.45999145507812,17373300,0.0,0.0,188.47878723144532,186.32348571777345
2024-05-21 00:00:00-04:00,189.82829671705844,192.62271753868023,189.44286443245517,192.25656127929688,14420800,0.0,0.0,188.83435440063477,186.56095275878906
2024-05-22 00:00:00-04:00,191.75548988631044,193.62486736637322,190.493182230039,191.09060668945312,9425300,0.0,0.0,189.08633422851562,186.74540313720703
2024-05-23 00:00:00-04:00,190.60880476690767,191.08097180868498,188.93215817182306,189.75120544433594,8069400,0.0,0.0,189.257373046875,186.87355895996095
2024-05-24 00:00:00-04:00,190.55099509409158,193.45141202711477,190.3679096110055,193.4032440185547,7356200,0.0,0.0,189.60522994995117,187.14009155273436
2024-05-28 00:00:00-04:00,192.58419966003052,193.11418013241058,191.427887986029,192.2373046875,6910200,0.0,0.0,189.90490951538087,187.33866241455078
2024-05-29 00:00:00-04:00,190.79189209985074,191.7458568535377,189.72230060146205,190.89788818359375,6120000,0.0,0.0,190.2118148803711,187.4652261352539
2024-05-30 00:00:00-04:00,191.33151370112188,192.5745600882193,191.17733489750825,192.073486328125,6829100,0.0,0.0,190.57171783447265,187.59365112304687
2024-05-31 00:00:00-04:00,192.04458221888913,195.89896414118172,191.12916945300466,195.25335693359375,14417900,0.0,0.0,191.1002510070801,187.73700653076173
2024-06-03 00:00:00-04:00,194.9450070082419,195.051003103416,191.9385936953771,194.4728546142578,6444300,0.0,0.0,191.64516525268556,187.81244506835938
2024-06-04 00:00:00-04:00,192.8732480563215,194.6269839409827,191.06168410010824,191.90965270996094,6848300,0.0,0.0,191.99013061523436,187.88337005615233
2024-06-05 00:00:00-04:00,192.48779999766606,192.54562806888822,189.7511927584058,190.0788116455078,8351600,0.0,0.0,192.2556007385254,187.9521664428711
2024-06-06 00:00:00-04:00,190.0788267225114,190.8111686497674,188.2190946247148,189.7415771484375,7640300,0.0,0.0,192.31630783081056,187.99678283691406
2024-06-07 00:00:00-04:00,190.24264896458575,193.60560249014668,189.83794062651856,192.67091369628906,6964500,0.0,0.0,192.4343475341797,188.02736938476562
2024-06-10 00:00:00-04:00,191.98678184820932,193.52852589958755,191.21590247086962,192.3433074951172,6070800,0.0,0.0,192.47481842041014,188.0364584350586
2024-06-11 00:00:00-04:00,190.70515975277357,190.73406643708634,186.55206613579313,187.28439331054688,9235300,0.0,0.0,192.26427154541017,187.97042694091797
2024-06-12 00:00:00-04:00,188.8647068899173,189.55849678536873,184.34544190823777,184.55743408203125,12751300,0.0,0.0,191.7834373474121,187.85138885498046
2024-06-13 00:00:00-04:00,185.31867945628954,187.4963998266889,183.93109968979465,186.60989379882812,8587800,0.0,0.0,191.376318359375,187.78412963867189
2024-06-14 00:00:00-04:00,184.4803457421218,187.76620975150024,184.45143905492023,186.72552490234375,6874000,0.0,0.0,190.95763549804687,187.74809143066406
2024-06-17 00:00:00-04:00,186.43645790995294,188.46001439214388,185.6270411983969,187.88185119628906,8725400,0.0,0.0,190.48499298095703,187.70049041748047
2024-06-18 00:00:00-04:00,187.5156697796133,190.75335089548557,187.0627787676238,189.8282928466797,9023000,0.0,0.0,190.55340805053712,187.6719677734375
2024-06-20 00:00:00-04:00,189.24050362241672,192.1891032500522,188.97069808154154,191.4375,8731100,0.0,0.0,190.51245498657227,187.70126068115235
2024-06-21 00:00:00-04:00,189.5488404243681,189.99208603434872,187.14948280263772,189.1537628173828,20972100,0.0,0.0,190.41561279296874,187.71725616455078
2024-06-24 00:00:00-04:00,190.60879272565364,191.97709635032322,189.9246482649679,191.6398468017578,9785900,0.0,0.0,190.51004486083986,187.78374389648437
2024-06-25 00:00:00-04:00,190.87860580369815,192.7865352475538,190.54135624177928,190.85934448242188,6862500,0.0,0.0,190.3828498840332,188.07821899414063
2024-06-26 00:00:00-04:00,190.26192128986204,190.73408836007184,189.13451636218556,190.24264526367188,7758600,0.0,0.0,190.2831169128418,188.3584326171875
2024-06-27 00:00:00-04:00,190.25228032036694,192.5841794508362,189.73193056452473,191.91929626464844,7913500,0.0,0.0,190.33418731689454,188.7124575805664
2024-06-28 00:00:00-04:00,192.7287301985706,195.22445371208025,192.04458562906325,194.89682006835938,15307600,0.0,0.0,190.47535400390626,189.1399084472656
2024-07-01 00:00:00-04:00,195.45568801743792,199.55096848022373,195.28224790247992,197.97067260742188,10205800,0.0,0.0,190.61121978759766,189.60628845214845
2024-07-02 00:00:00-04:00,197.81650964061552,201.25655256216248,197.31545057733877,201.22764587402344,7802900,0.0,0.0,190.94895935058594,190.05012084960939
2024-07-03 00:00:00-04:00,201.92143562022005,202.72122163240437,200.0905953876403,201.09274291992188,5560900,0.0,0.0,191.408113861084,190.42168365478517
2024-07-05 00:00:00-04:00,200.55983012100543,200.92801531072178,198.166559856373,198.42816162109375,8093100,1.15,0.0,191.8255813598633,190.68734252929687
2024-07-08 00:00:00-04:00,198.67037469371868,200.4725939206449,197.6336221989916,198.7963409423828,8707000,0.0,0.0,192.27831954956054,190.94224914550782
2024-07-09 00:00:00-04:00,199.2420772065153,203.243768068706,199.06766124607273,201.17994689941406,9058900,0.0,0.0,192.7037712097168,191.23923950195314
2024-07-10 00:00:00-04:00,199.73621498518906,201.5093674070047,199.19361387387812,201.3446502685547,8328500,0.0,0.0,193.15383834838866,191.53721038818358
2024-07-11 00:00:00-04:00,199.80405397767697,201.6353401799566,198.99983630998767,201.00552368164062,10658100,0.0,0.0,193.83989486694335,191.8324465942383
2024-07-12 00:00:00-04:00,197.66270050334498,201.00552262843246,195.8217302851147,198.57350158691406,15443400,0.0,0.0,194.5406982421875,192.1087210083008
2024-07-15 00:00:00-04:00,200.75362584664956,205.03631636354487,200.2982252573514,203.5247802734375,10719700,0.0,0.0,195.38644256591797,192.48170806884767
2024-07-16 00:00:00-04:00,203.4763018043115,207.1001231684869,201.61594881913035,206.9838409423828,11557000,0.0,0.0,196.39935836791992,192.9277310180664
2024-07-17 00:00:00-04:00,207.15825155441482,210.80144087514543,206.6447173220578,210.13287353515625,11572500,0.0,0.0,197.51190948486328,193.45889709472655
2024-07-18 00:00:00-04:00,208.93139924044766,209.91001798904472,202.73990694627264,203.4569091796875,12415100,0.0,0.0,198.19334030151367,193.82782836914063
2024-07-19 00:00:00-04:00,204.63903879865143,205.75332275483197,202.42986850793523,203.26315307617188,8095900,0.0,0.0,198.78462295532228,194.1977032470703
2024-07-22 00:00:00-04:00,203.92203559046192,205.5789059089919,203.1953344509871,203.74761962890625,7663200,0.0,0.0,199.51431579589843,194.50210693359375
2024-07-23 00:00:00-04:00,204.46461837922644,204.9103200919362,202.84649909482658,203.79605102539062,5557300,0.0,0.0,200.12212600708008,194.77182556152343
2024-07-24 00:00:00-04:00,203.04027601093728,205.44323000612815,201.60625674757168,202.11009216308594,7119000,0.0,0.0,200.68466339111328,194.983349609375
2024-07-25 00:00:00-04:00,202.16823923465998,203.66040709970025,201.58688722802887,202.1876220703125,6403800,0.0,0.0,201.28191223144532,195.19719543457032
2024-07-26 00:00:00-04:00,202.73993914118898,206.53816208776365,202.13918946334357,205.64674377441406,8027800,0.0,0.0,201.9682846069336,195.42664794921876
2024-07-29 00:00:00-04:00,206.04398233686015,206.9741662638421,204.00922809779334,204.29991149902344,6533600,0.0,0.0,202.4384391784668,195.6176007080078
2024-07-30 00:00:00-04:00,206.60596247075222,209.086433183662,206.3443607207926,208.5050811767578,8850700,0.0,0.0,202.96515960693358,195.88571868896486
2024-07-31 00:00:00-04:00,208.10781784368027,209.667803483179,206.06336479793686,206.1893310546875,9071600,0.0,0.0,203.2132438659668,196.06281127929688
2024-08-01 00:00:00-04:00,206.57688825491246,207.18732188596175,199.968760867642,201.4996795654297,10918600,0.0,0.0,203.23359069824218,196.3236050415039
2024-08-02 00:00:00-04:00,197.54643056321328,198.31188254529528,190.7735710295601,192.95367431640625,18041700,0.0,0.0,202.95986633300782,196.3375473022461
2024-08-05 00:00:00-04:00,188.02181219061254,190.07594935886874,184.96965851641983,188.84539794921875,13927000,0.0,0.0,202.46231918334962,196.2926431274414
2024-08-06 00:00:00-04:00,189.3298537713401,196.3061961505075,187.97335096693075,194.11639404296875,10605800,0.0,0.0,202.10914154052733,196.37994689941405
2024-08-07 00:00:00-04:00,197.1879178800858,199.35833717721835,193.98074602423208,194.17453002929688,9204400,0.0,0.0,201.75063552856446,196.39537261962892
2024-08-08 00:00:00-04:00,196.18023761176147,198.54444097938318,195.5213542345817,197.72084045410156,7761200,0.0,0.0,201.5864013671875,196.50504333496093
2024-08-09 00:00:00-04:00,197.14917929384904,200.05598390550287,196.59687932094388,199.40679931640625,5540200,0.0,0.0,201.6280662536621,196.6752215576172
2024-08-12 00:00:00-04:00,199.99785008173868,200.70516839716132,197.33327918901625,199.78468322753906,6936000,0.0,0.0,201.4410614013672,196.82944549560546
2024-08-13 00:00:00-04:00,201.27683333721112,201.62565047648485,199.0192133503523,201.48031616210938,6387800,0.0,0.0,201.1658851623535,196.95398468017578
2024-08-14 00:00:00-04:00,201.28652524962934,204.2126977671037,200.6857756063299,203.7088623046875,6999800,0.0,0.0,200.84468460083008,197.13870483398438
2024-08-15 00:00:00-04:00,206.38310184525676,207.24545318176396,204.54213173331544,204.9781494140625,7001000,0.0,0.0,200.92074661254884,197.40007476806642
2024-08-16 00:00:00-04:00,205.11381260076865,207.43925023433258,205.01691320571518,207.32298278808594,7931200,0.0,0.0,201.12373809814454,197.74495819091797
2024-08-19 00:00:00-04:00,207.35205125366764,208.83452034386772,207.1776500829486,208.7570037841797,6090800,0.0,0.0,201.37420730590821,198.12526672363282
2024-08-20 00:00:00-04:00,208.32096526420528,209.2898999863644,207.04196433426543,207.8558807373047,5640000,0.0,0.0,201.57719879150392,198.42896606445314
2024-08-21 00:00:00-04:00,207.76869396728614,208.32099393160962,206.22809109539315,207.9334259033203,5202300,0.0,0.0,201.8683654785156,198.7407684326172
2024-08-22 00:00:00-04:00,207.91402560473358,210.06506198606058,207.68147593642723,209.9003448486328,5247100,0.0,0.0,202.25400161743164,199.1930874633789
2024-08-23 00:00:00-04:00,210.84023225086867,212.3808351357758,209.77439798691063,211.52816772460938,7214000,0.0,0.0,202.5480728149414,199.73250213623047
2024-08-26 00:00:00-04:00,212.20640182266425,212.85558635408168,211.27623270905207,212.36143493652344,5105200,0.0,0.0,202.9511489868164,200.24753295898438
2024-08-27 00:00:00-04:00,212.69087283059343,213.57260704778895,212.38082138237573,213.34005737304688,5185200,0.0,0.0,203.19289779663086,200.77982360839843
2024-08-28 00:00:00-04:00,212.43896777243532,215.30702145952048,212.38083404647628,214.41558837890625,6506400,0.0,0.0,203.6042106628418,201.3104983520508
2024-08-29 00:00:00-04:00,215.24885832915527,216.05307598143608,212.13858592341361,215.3070068359375,6416100,0.0,0.0,204.2945770263672,201.82007263183593
2024-08-30 00:00:00-04:00,215.58800570955643,218.47542744404245,215.03570574430626,217.81655883789062,8574100,0.0,0.0,205.5377212524414,202.34765380859375
2024-09-03 00:00:00-04:00,215.39421425176897,217.13829989127248,212.42927605699902,213.4563446044922,8956100,0.0,0.0,206.76826858520508,202.83370544433595
2024-09-04 00:00:00-04:00,214.173349783352,215.1713662670712,210.46234236965944,212.5164794921875,7389500,0.0,0.0,207.68827285766602,203.25123809814454
2024-09-05 00:00:00-04:00,213.31098292052562,213.94079938958222,209.31897641386968,210.86927795410156,8067900,0.0,0.0,208.52301025390625,203.65143676757813
2024-09-06 00:00:00-04:00,210.84021807182933,211.94480315075108,204.53244307121116,205.85989379882812,7777000,0.0,0.0,208.9299629211426,203.96378173828126
2024-09-09 00:00:00-04:00,208.5050831538885,211.373121898597,207.52644953811344,210.0747528076172,8935100,0.0,0.0,209.46336059570314,204.3268908691406
2024-09-10 00:00:00-04:00,211.80917472707006,211.84792561771002,194.37803058044938,199.17425537109375,28406900,0.0,0.0,209.43283920288087,204.41243957519532
2024-09-11 00:00:00-04:00,198.87385648358648,201.24774365274575,195.56010142865367,200.79234313964844,13658700,0.0,0.0,209.3984405517578,204.46887298583985
2024-09-12 00:00:00-04:00,201.1993155648375,202.29421667579123,198.52506070300046,200.18194580078125,9054400,0.0,0.0,209.2220947265625,204.447958984375
2024-09-13 00:00:00-04:00,200.4338663672247,201.3931172041878,196.71316004135957,197.9727783203125,10226700,0.0,0.0,208.871826171875,204.3855596923828
2024-09-16 00:00:00-04:00,199.43584981187368,201.74191934565195,199.2033001395087,201.4027862548828,8634900,0.0,0.0,208.57581634521483,204.4450521850586
2024-09-17 00:00:00-04:00,201.27680311415773,203.40845651862745,201.20898537255664,202.7495880126953,7573300,0.0,0.0,208.27544555664062,204.52411712646483
2024-09-18 00:00:00-04:00,202.5170730652925,204.77469310004415,200.27883586779294,201.0830535888672,8259900,0.0,0.0,207.93680419921876,204.5221792602539
2024-09-19 00:00:00-04:00,203.2631395933968,205.32697543260485,200.89893633406905,203.94139099121094,11635200,0.0,0.0,207.7372024536133,204.57411407470704
2024-09-20 00:00:00-04:00,203.40848746171363,204.85220572136328,202.9918525698363,204.53245544433594,20885000,0.0,0.0,207.46880798339845,204.64465270996095
2024-09-23 00:00:00-04:00,204.4452483421294,205.22039916009663,203.4666294901187,204.87158203125,7223500,0.0,0.0,207.13597869873047,204.77061431884766
2024-09-24 00:00:00-04:00,204.59057306913016,206.33465863167038,203.83480512282463,205.01690673828125,7323200,0.0,0.0,206.76875228881835,204.80045684814453
2024-09-25 00:00:00-04:00,205.1041190935442,205.6467350211927,202.12949683357203,203.66041564941406,8976500,0.0,0.0,206.2847702026367,204.73398834228516
2024-09-26 00:00:00-04:00,204.57122104675736,205.12350622705011,202.51706909670156,203.26315307617188,7807500,0.0,0.0,205.7271484375,204.59659393310548
2024-09-27 00:00:00-04:00,204.10610395531677,205.84050547792145,202.82711774343403,203.9607696533203,7032500,0.0,0.0,205.15983657836915,204.60667114257814
2024-09-30 00:00:00-04:00,199.90092942426304,204.40648496190244,198.8835449619076,204.30958557128906,8663800,0.0,0.0,204.48448791503907,204.62759979248048
2024-10-01 00:00:00-04:00,202.410449695536,202.59454965117,199.78464497978652,200.6082305908203,8540100,0.0,0.0,203.84208221435546,204.56481201171874
2024-10-02 00:00:00-04:00,200.64702634995896,202.4589297507457,199.30020752778822,200.85049438476562,5810900,0.0,0.0,203.25878295898437,204.50590087890626
2024-10-03 00:00:00-04:00,199.76529329860566,200.07535954271492,197.99214077513295,198.8544921875,7251300,0.0,0.0,202.6580436706543,204.44078887939452
2024-10-04 00:00:00-04:00,204.04081375554424,206.35125678113758,201.7108691151778,205.91256713867188,10211700,1.25,0.0,202.6606773376465,204.51528778076172
2024-10-07 00:00:00-04:00,205.72734549649854,207.9695552543958,204.4210198974657,205.62985229492188,6718900,0.0,0.0,202.4384323120117,204.51494995117187
2024-10-08 00:00:00-04:00,205.28866492977315,206.01981934784965,203.1439482784904,205.4543914794922,6021800,0.0,0.0,202.75243911743163,204.53803955078126
2024-10-09 00:00:00-04:00,204.43075470295543,208.85668406253154,204.1188032466524,208.05728149414062,7024000,0.0,0.0,203.11568603515624,204.5290835571289
2024-10-10 00:00:00-04:00,209.41235175203676,209.41235175203676,206.15628129018555,207.49185180664062,7927100,0.0,0.0,203.4811813354492,204.55513397216797
2024-10-11 00:00:00-04:00,210.250740587431,218.98560432950427,209.75356099050913,216.7043914794922,18320700,0.0,0.0,204.4177619934082,204.85922821044923
2024-10-14 00:00:00-04:00,217.59151559620463,218.07895179372093,213.3800745848573,215.91473388671875,9048900,0.0,0.0,205.143359375,205.31844940185547
2024-10-15 00:00:00-04:00,218.0399873843424,219.7850026178934,216.24622555061282,216.80189514160156,9235800,0.0,0.0,205.84597473144532,205.8775793457031
2024-10-16 00:00:00-04:00,216.74341191631046,218.0594809098427,215.48581801928876,218.02049255371094,6382500,0.0,0.0,206.6928466796875,206.35566131591796
